message_id,text,timestamp,time_in_seconds,author_name,author_id
ChwKGkNMU2lsckc2aFlrREZXTXRyUVlkeEd3THpB,was it a good stream,1728619749940629,13016.358,Jaboi,UC6KRFcTZ5DdRRS_y2zl37sw
ChwKGkNKQ1h2Yks2aFlrREZkdk1GZ2tkR3JRZ0x3,"Yeah, I just finished",1728619752674822,13019.034,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNNZXU2TEs2aFlrREZWUER3Z1FkUUdrVFhR,:bubble_tea:,1728619753381134,13019.753,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNJV3dtTGk2aFlrREZaWFJsQWtkdFRnYjFR,There was a lot of suffering,1728619764653893,13030.998,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNNNjlyTGk2aFlrREZWUER3Z1FkUUdrVFhR,"Yes, lots of suffering",1728619764983516,13031.404,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNNMmY3NzI2aFlrREZSX0ZGZ2tkQk9zbURn,I don't know if that makes it good,1728619776562727,13042.9,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNPS2ZpY1M2aFlrREZjZkxGZ2tkZXdvNE9R,:croissant:,1728619789572141,13055.917,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNQMlgtTWE2aFlrREZYTVJyUVlkbjcwMWpn,this is the content I subscribed for,1728619795583877,13062.009,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNMaW1fY2E2aFlrREZkeVk1UWNkQXdFMVB3,:bread:,1728619795668670,13062.026,spy.rabbit,UCFoFZXFDiXmReH_EYoDUokA
ChwKGkNPekF5Y3U2aFlrREZmSXByUVlkVnVVUUlR,:popcorn::popcorn::popcorn:,1728619805304855,13071.69,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNKVG51TTY2aFlrREZlbkZGZ2tkSFR3VTFR,"Okay then, Bye bye! ",1728619811323075,13077.683,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNOLWM1ZEM2aFlrREZkY09Md2dkYjJ3SEFB,:skull_and_crossbones:,1728619816244712,13082.582,Mew Verthandy,UCvMlQFNrotDeMpwNlf7A23g
ChwKGkNNbmN5OUc2aFlrREZjQUlyUVlka25BclNR,bye,1728619817931170,13084.337,Ricardo Luçolli,UCQZfrACokc5qBTWykaRlxHA
ChwKGkNQamRxdFM2aFlrREZVeVg1UWNkUUI0M3hn,bye :DDDDDD,1728619823675850,13090.041,spy.rabbit,UCFoFZXFDiXmReH_EYoDUokA
