message_id,text,timestamp,time_in_seconds,author_name,author_id
69bef043-dd0f-4a8a-8129-63deceeee3d6,escape room,1745145486961000,995,chow_bear,653515385
e4ac7b39-08cc-4f2a-b746-07c959bc14df,do you have it,1745145495599000,1003,chow_bear,653515385
21572dff-173d-4b13-bca5-45c26460b443,dave the diver,1745146005948000,1514,chow_bear,653515385
b321d891-bafc-4249-8a0e-ebad0f3be086,holy a keri stream,1745146042053000,1550,fdjkalfjhlk,893978811
3ff9752b-6d3a-43e5-945d-75a69771c116,pog,1745146058799000,1567,fdjkalfjhlk,893978811
71b42dad-fada-4911-a1b8-6e725fb60e39,btw I think your stream audio is a little low prince is way louder than u,1745146114695000,1622,fdjkalfjhlk,893978811
bb7f193e-4f54-42eb-8213-1c45c75886ef,huge,1745146127365000,1635,fdjkalfjhlk,893978811
89cf44cb-1dce-44e8-8a3b-f513e15a0a32,it's better now,1745146147389000,1655,fdjkalfjhlk,893978811
bb9efe19-24ea-4822-9923-fc054699cc07,wtf lmao,1745146216731000,1725,fdjkalfjhlk,893978811
e44c7972-aae5-4979-8d42-63fcfb646abc,of course,1745146250184000,1758,fdjkalfjhlk,893978811
5791c3a9-9bfb-4e6c-b27d-56ca8eaa4314,"fdjkalfjhlk subscribed with Prime. They've subscribed for 2 months, currently on a 1 month streak! ",1745146255298000,1763,fdjkalfjhlk,893978811
78826f17-b556-4c2f-8bae-4a35ea9ea9b1,1 month in a row kekw,1745146265870000,1774,fdjkalfjhlk,893978811
8cc2e41b-998f-4488-b4fa-5c84f7d3d5b7,what did you do?,1745146334858000,1843,fdjkalfjhlk,893978811
2cd9688e-0166-4c36-bafd-35dc7775742d,i'm famous,1745146361991000,1870,fdjkalfjhlk,893978811
5ed114bf-b02c-4128-8602-5b4fb9a72e63,how did you know this was me lmao,1745146380810000,1889,fdjkalfjhlk,893978811
47381570-281f-4845-8ee8-1451903fd4b9,true,1745146400900000,1909,fdjkalfjhlk,893978811
fdf203b6-b692-455c-a302-e52a76f98025,oh doin't let me disturb you,1745146445267000,1953,fdjkalfjhlk,893978811
021c8de9-5b15-4e10-aaf8-91897da09e34,wtf,1745146455077000,1963,fdjkalfjhlk,893978811
550ab986-5963-48ef-a2fc-7bf4b83e0d54,dude that'd be a good prank,1745146464382000,1972,fdjkalfjhlk,893978811
f55b2266-3780-4906-950a-5e540ad3e43d,bring it to your friend's house and put it on the wall,1745146476051000,1984,fdjkalfjhlk,893978811
3d8b930c-8787-44b5-ace5-11a37bb3bf84,up to you up to you,1745146523420000,2031,fdjkalfjhlk,893978811
5ad656be-cb7d-43fe-9633-17e1c1a5efdc,is prince gaming,1745146533935000,2042,fdjkalfjhlk,893978811
4ffd56ea-1385-4fb5-b1df-0c9c4dd870b7,yee,1745146559616000,2067,fdjkalfjhlk,893978811
